13443,4324
4749,145
8266,3700
20743,7419
12676,12705
11743,6358
10914,18800
12422,18281
10806,5503
11146,20397
12444,13410
7080,255
9001,316
8411,6418
6313,448
6164,163
12185,6400
15833,17932
12434,1100
10844,15135
8668,215
