4739,3154
2494,2736
1580,2854
1537,3082
1600,2860
1466,2793
1523,2696
1553,2702
1457,2768
1621,2579
1477,2627
1639,2650
1588,2470
1577,2898
1523,2516
1561,2488
1539,2397
