3.627679418,8.799999999999999
40.534922463,2.229
48.273440214,2.139
55.644027645,2.039
64.340695942,1.927
75.239658513,1.822
83.997736901,1.719
92.087342289,1.6
100.707742349,1.461
109.202338791,1.33
117.964131077,1.228
127.201220762,1.156
136.70832116999998,1.115
145.80544949999998,1.085
154.552282629,1.061
163.16379178499997,1.057
171.891543692,1.051
180.73470045599998,1.039
190.27459874399997,1.001
200.169028393,0.948
209.244164149,0.875
