7931,91
1817,4249
2595,8237
2577,217
2068,157
1852,140
1854,137
1741,4644
2882,5615
2975,246
1863,187
1746,3878
2046,169
1772,4783
2699,535
2482,5643
2452,316
1797,197
2038,233
1799,177
1797,4597
2106,3722
1952,3757
2013,4486
2231,4377
2154,3830
1953,3501
1946,127
