3167,1852
2863,1984
1714,2004
2843,1979
3291,1892
6988,1905
6350,2036
6743,2362
3035,1906
1448,1981
1515,1809
2912,1932
4508,11268
1376,1895
1940,1858
1616,1882
2120,1950
2977,4340
5480,15960
5488,1738
5319,1799
