8699,3026
1592,199
3089,1111
3125,4458
1736,3352
1572,3116
1597,3448
2046,204
2444,319
2489,5108
2252,4267
2075,241
1717,4199
2157,264
2015,6333
2948,265
1920,4804
2167,4195
1718,4150
2145,3961
2141,274
1705,164
1641,150
1668,207
1793,169
1813,216
1634,137
1647,3715
