27117,4489
16770,4094
18067,10664
13864,8177
12484,7780
10927,7580
10505,7613
11458,15790
14400,7755
9661,8098
13720,7986
11664,7677
12334,7703
11679,7791
12190,7795
12725,14052
15277,8801
15378,12599
