9329,7644
6908,10569
4915,7320
4650,8472
5922,8700
4733,8187
5193,7956
4585,9770
4797,10440
5317,7943
4627,7270
5093,8828
6566,10594
5903,9930
9790,8091
10832,10425
8189,8082
