18706,4433
13698,3997
18690,10741
14161,8080
12665,7529
11096,7992
10742,7821
11798,16317
14821,7976
10019,8291
13931,7541
11851,7479
12718,7969
12002,7424
12420,7546
12952,13893
15583,8627
15819,11806
12974,7909
