3913,1716
2520,5364
2813,1902
2411,2198
2696,6487
3830,1808
1992,1859
1931,2083
2751,2079
6191,1935
6204,1850
2663,6787
1446,3336
1524,1600
5998,7619
6494,6476
2872,2067
2477,4686
6724,16627
1887,2071
